match_id,player1_id,player2_id,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20250717-M-Gstaad-R16-Alexander_Bublik-Alexander_Shevchenko,p_11fc2fc7,p_9130c308,20250717,Gstaad,R16,,,Clay,,3,1,Ludo
20250716-M-Bastad-R16-Andrea_Pellegrino-Tallon_Griekspoor,p_2fb3ad3c,p_86c8741b,20250716,Bastad,R16,,Centre Court,Clay,,3,1,Zindaras
20250714-M-Bastad-R32-Jesper_De_Jong-William_Rejchtman_Vinciguerra,p_aead2cb3,p_3e847ce3,20250714,Bastad,R32,2:00 PM,Centre,Clay,,3,1,stard54
20250713-M-Wimbledon_Juniors-F-Ivan_Ivanov-Ronit_Karki,p_dda9f27e,p_7a7676cb,20250713,Wimbledon Juniors,F,,No. 1 Court,Grass,Tom Plowman,3,A,stard54
20250713-M-Wimbledon-F-Carlos_Alcaraz-Jannik_Sinner,p_bd725038,p_e8cf3b2c,20250713,Wimbledon,F,4pm,Centre,Grass,Alison Hughes,5,A,Edo
20250711-M-Wimbledon-SF-Taylor_Fritz-Carlos_Alcaraz,p_3e0cd905,p_bd725038,20250711,Wimbledon,SF,1:35 PM,Centre,Grass,M. Veljovic,5,A,BG
20250711-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,p_07e43d13,p_e8cf3b2c,20250711,Wimbledon,SF,4:55 PM,Centre Court,Grass,Nico Helwerth,5,A,Carrie
20250709-M-Wimbledon-QF-Novak_Djokovic-Flavio_Cobolli,p_07e43d13,p_9dcd04f3,20250709,Wimbledon,QF,5pm,Centre,Grass,Eva Asderaki-Moore,5,A,Edo
20250709-M-Wimbledon-QF-Ben_Shelton-Jannik_Sinner,p_d7ae348e,p_e8cf3b2c,20250709,Wimbledon,QF,3:35 PM,No.1 Court,Grass,,5,A,Carrie
20250708-M-Wimbledon-QF-Taylor_Fritz-Karen_Khachanov,p_3e0cd905,p_81e26dec,20250708,Wimbledon,QF,1:10 PM,No.1 Court,Grass,Louise Azemar-Engzell,5,A,Carrie
20250707-M-Wimbledon-R16-Novak_Djokovic-Alex_De_Minaur,p_07e43d13,p_2d990e48,20250707,Wimbledon,R16,1:30 PM,Centre Court,Grass,Fergus Murphy,5,A,stard54
20250707-M-Wimbledon-R16-Grigor_Dimitrov-Jannik_Sinner,p_9e22087a,p_e8cf3b2c,20250707,Wimbledon,R16,5pm,Centre,Grass,James Keothavong,5,A,Edo
20250706-M-Wimbledon-R16-Taylor_Fritz-Jordan_Thompson,p_3e0cd905,p_3d75f833,20250706,Wimbledon,R16,1:10 PM,No.1 Court,Grass,Richard Haigh,5,A,Carrie
20250705-M-Wimbledon-R32-Novak_Djokovic-Miomir_Kecmanovic,p_07e43d13,p_55fefc53,20250705,Wimbledon,R32,,,Grass,,5,A,Isaac
20250705-M-Wimbledon-R32-Lorenzo_Sonego-Brandon_Nakashima,p_5bbad460,p_9a89e9df,20250705,Wimbledon,R32,2:40 PM,14,Grass,T. Sweeney,5,A,BG
20250705-M-Wimbledon-R32-Jannik_Sinner-Pedro_Martinez,p_e8cf3b2c,p_c328b6f2,20250705,Wimbledon,R32,1:40 PM,Centre Court,Grass,,5,A,Carrie
20250704-M-Wimbledon-R32-Kamil_Majchrzak-Arthur_Rinderknech,p_a89f9638,p_0fd669b4,20250704,Wimbledon,R32,3:15 PM,12,Grass,,5,A,Carrie
20250704-M-Wimbledon-R32-Alejandro_Davidovich_Fokina-Taylor_Fritz,p_d9e1d790,p_3e0cd905,20250704,Wimbledon,R32,1:40 PM,Centre Court,Grass,Damien Dumusois,5,A,Carrie
20250703-M-Wimbledon-R64-Jannik_Sinner-Aleksandar_Vukic,p_e8cf3b2c,p_6f01418e,20250703,Wimbledon,R64,3:45 PM,Centre Court,Grass,Robert Balmforth,5,A,Carrie
20250702-M-Wimbledon-R64-Kamil_Majchrzak-Ethan_Quinn,p_a89f9638,p_048882ee,20250702,Wimbledon,R64,6:40 PM,14,Grass,,5,A,Carrie
20250702-M-Wimbledon-R64-Jenson_Brooksby-Joao_Fonseca,p_1383f04d,p_b58f6294,20250702,Wimbledon,R64,1:10 PM,12,Grass,R. Haigh,5,A,BG
20250702-M-Wimbledon-R64-Gabriel_Diallo-Taylor_Fritz,p_0e992454,p_3e0cd905,20250702,Wimbledon,R64,6:55 PM,No.1 Court,Grass,Fergus Murphy,5,A,Carrie
20250701-M-Wimbledon-R128-Jesper_De_Jong-Christopher_Eubanks,p_aead2cb3,p_57a26d0c,20250701,Wimbledon,R128,,7,Grass,,5,A,Zindaras
20250701-M-Wimbledon-R128-Jannik_Sinner-Luca_Nardi,p_e8cf3b2c,p_85dd3e68,20250701,Wimbledon,R128,1:00 PM,1,Grass,,5,A,stard54
20250701-M-Wimbledon-R128-Alexandre_Muller-Novak_Djokovic,p_e7c17b61,p_07e43d13,20250701,Wimbledon,R128,,Centre Court,Grass,Mohamed Lahyani,5,A,Isaac
20250630-M-Wimbledon-R128-Nuno_Borges-Francisco_Cerundolo,p_51f333f9,p_d96c9cb1,20250630,Wimbledon,R128,1:55 PM,17,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Nicolas_Jarry-Holger_Rune,p_4be6fa29,p_115e4f97,20250630,Wimbledon,R128,1:20 PM,3,Grass,F. Murphy,5,A,BG
20250630-M-Wimbledon-R128-Leandro_Riedi-Oliver_Tarvet,p_c610e9d4,p_fb5b2de7,20250630,Wimbledon,R128,11:05,4,Grass,Miriam Bley,5,A,Zindaras
20250630-M-Wimbledon-R128-Kamil_Majchrzak-Matteo_Berrettini,p_a89f9638,p_fa68f92c,20250630,Wimbledon,R128,5:20 PM,3,Grass,Nacho Forcadell,5,A,Carrie
20250630-M-Wimbledon-R128-Giovanni_Mpetshi_Perricard-Taylor_Fritz,p_060be673,p_3e0cd905,20250630,Wimbledon,R128,7:25 PM,1,Grass,N. Helwerth,5,A,BG
20250630-M-Wimbledon-R128-Fabio_Fognini-Carlos_Alcaraz,p_ce5c548a,p_bd725038,20250630,Wimbledon,R128,5pm,Centre,Grass,James Keothavong,5,A,Edo
20250630-M-Wimbledon-R128-Ethan_Quinn-Henry_Searle,p_048882ee,p_3736e43e,20250630,Wimbledon,R128,3:40 PM,4,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Alexei_Popyrin-Arthur_Fery,p_54181a79,p_c33290d7,20250630,Wimbledon,R128,12:50 PM,15,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Alexander_Zverev-Arthur_Rinderknech,p_3585d054,p_0fd669b4,20250630,Wimbledon,R128,8:50 PM,Centre,Grass,E. Asderaki-Moore,5,A,BG
20250628-M-Mallorca-F-Tallon_Griekspoor-Corentin_Moutet,p_86c8741b,p_d347e65f,20250628,Mallorca,F,,Center Court,Grass,Ruth Concas,3,1,Zindaras
20250627-M-Eastbourne-R16-Taylor_Fritz-Joao_Fonseca,p_3e0cd905,p_b58f6294,20250627,Eastbourne,R16,,,Grass,,3,1,Ludo
20250623-M-Eastbourne-R32-Zizou_Bergs-Joao_Fonseca,p_556904db,p_b58f6294,20250623,Eastbourne,R32,,,Grass,,3,1,Ludo
20250622-M-Halle-F-Alexander_Bublik-Daniil_Medvedev,p_11fc2fc7,p_3ebad92b,20250622,Halle,F,15:10,Owl Arena,Grass,Timo Janzen,3,1,Zindaras
20250621-M-Queens_Club-SF-Roberto_Bautista_Agut-Carlos_Alcaraz,p_6ba2961d,p_bd725038,20250621,Queens Club,SF,,Murray,Grass,N. Forcadell,3,1,BG
20250621-M-Halle-SF-Alexander_Zverev-Daniil_Medvedev,p_3585d054,p_3ebad92b,20250621,Halle,SF,3:10 PM,Owl,Grass,F. Murphy,3,1,BG
20250620-M-Queens_Club-QF-Arthur_Rinderknech-Carlos_Alcaraz,p_0fd669b4,p_bd725038,20250620,Queens Club,QF,,Andy Murray Arena,Grass,,3,1,Ludo
20250619-M-Queens_Club-R16-Jaume_Munar-Carlos_Alcaraz,p_bfaf785f,p_bd725038,20250619,Queens Club,R16,,Andy Murray Arena,Grass,Kelly Rask,3,1,Jpenney
20250619-M-Queens_Club-R16-Gabriel_Diallo-Jiri_Lehecka,p_0e992454,p_7f076bc3,20250619,Queens Club,R16,,,Grass,,3,1,Ludo
20250619-M-Halle-R16-Jannik_Sinner-Alexander_Bublik,p_e8cf3b2c,p_11fc2fc7,20250619,Halle,R16,,Owl Arena,Grass,Fergus Murphy,3,1,Zindaras
20250618-M-Halle-R16-Quentin_Halys-Daniil_Medvedev,p_d1eb76c5,p_3ebad92b,20250618,Halle,R16,,,Grass,,3,1,Ludo
20250617-M-Queens_Club-R32-Adam_Walton-Carlos_Alcaraz,p_e6d8151e,p_bd725038,20250617,Queens Club,R32,,Centre,Grass,Nacho Forcadell,3,1,Jpenney
20250616-M-Halle-R32-Daniel_Altmaier-Daniil_Medvedev,p_81cea9b7,p_3ebad92b,20250616,Halle,R32,,,Grass,,3,1,Ludo
20250615-M-s_Hertogenbosch-F-Gabriel_Diallo-Zizou_Bergs,p_0e992454,p_556904db,20250615,s Hertogenbosch,F,14:45,Centre Court,Grass,,3,1,Zindaras
20250614-M-s_Hertogenbosch-SF-Zizou_Bergs-Reilly_Opelka,p_556904db,p_9f58c081,20250614,s Hertogenbosch,SF,,,Grass,,3,1,Ludo
20250614-M-Stuttgart-SF-Taylor_Fritz-Felix_Auger_Aliassime,p_3e0cd905,p_bb6469ce,20250614,Stuttgart,SF,12:10 PM,Center Court,Grass,Christoph Damaske,3,1,Carrie
20250613-M-Stuttgart-QF-Ben_Shelton-Jiri_Lehecka,p_d7ae348e,p_7f076bc3,20250613,Stuttgart,QF,,,Grass,,3,1,Ludo
20250612-M-Stuttgart-R16-Giovanni_Mpetshi_Perricard-Felix_Auger_Aliassime,p_060be673,p_bb6469ce,20250612,Stuttgart,R16,,,Grass,,3,1,Ludo
20250611-M-s_Hertogenbosch-R32-Hubert_Hurkacz-Roberto_Bautista_Agut,p_92ed4e4e,p_6ba2961d,20250611,s Hertogenbosch,R32,1:35 PM,Centre Court,Grass,Christian Rask,3,1,Carrie
20250611-M-Stuttgart-R16-Taylor_Fritz-Quentin_Halys,p_3e0cd905,p_d1eb76c5,20250611,Stuttgart,R16,,,Grass,,3,1,Ludo
20250610-M-ITF_Martos-Q2-Preston_Stearns-Alejandro_Lopez_Escribano,p_c9194544,p_2d02a283,20250610,ITF Martos,Q2,,,Hard,,3,1,OwenA
20250609-M-Stuttgart-R32-Benjamin_Bonzi-Jiri_Lehecka,p_7ac03f02,p_7f076bc3,20250609,Stuttgart,R32,,,Grass,,3,1,Ludo
20250608-M-Roland_Garros-F-Jannik_Sinner-Carlos_Alcaraz,p_e8cf3b2c,p_bd725038,20250608,Roland Garros,F,4pm,Chatrier,Clay,Eva Asderaki-Moore,5,A,Edo
20250607-M-Roland_Garros_Juniors-F-Max_Schoenhaus-Niels_Mcdonald,p_d0aca85b,p_da478461,20250607,Roland Garros Juniors,F,,Court Simone Mathieu,Clay,,3,A,stard54
20250606-M-Roland_Garros-SF-Novak_Djokovic-Jannik_Sinner,p_07e43d13,p_e8cf3b2c,20250606,Roland Garros,SF,,Court Philippe Chatrier,Clay,Damien Dumusois,5,A,Isaac
20250606-M-Roland_Garros-SF-Lorenzo_Musetti-Carlos_Alcaraz,p_d1739620,p_bd725038,20250606,Roland Garros,SF,3pm,Chatrier,Clay,Arnaud Gabas,5,A,Edo
20250604-M-Roland_Garros-QF-Novak_Djokovic-Alexander_Zverev,p_07e43d13,p_3585d054,20250604,Roland Garros,QF,20:35,Court Philippe Chatrier,Clay,Louise Azemar Engzell,5,A,Zindaras
20250604-M-Roland_Garros-QF-Jannik_Sinner-Alexander_Bublik,p_e8cf3b2c,p_11fc2fc7,20250604,Roland Garros,QF,4:20 PM,Court Philippe Chatrier,Clay,Marijana Veljovic,5,A,Carrie
20250603-M-Roland_Garros-QF-Lorenzo_Musetti-Frances_Tiafoe,p_d1739620,p_1f997fba,20250603,Roland Garros,QF,3:40 PM,Chatrier,Clay,T. Janzen,5,A,BG
20250603-M-Roland_Garros-QF-Carlos_Alcaraz-Tommy_Paul,p_bd725038,p_cc6c2a56,20250603,Roland Garros,QF,8:30 PM,Chatrier,Clay,R. Lichtenstein,5,A,BG
20250602-M-Roland_Garros-R16-Novak_Djokovic-Cameron_Norrie,p_07e43d13,p_d0360081,20250602,Roland Garros,R16,,,Clay,Aurelie Tourte,5,A,Isaac
20250602-M-Roland_Garros-R16-Jannik_Sinner-Andrey_Rublev,p_e8cf3b2c,p_9165dd54,20250602,Roland Garros,R16,,Court Philippe Chatrier,Clay,,5,A,Isaac
20250602-M-Roland_Garros-R16-Alexander_Bublik-Jack_Draper,p_11fc2fc7,p_746b522a,20250602,Roland Garros,R16,16:55,Court Suzanne-Lenglen,Clay,Eva Asderaki-Moore,5,A,Zindaras
20250601-M-Roland_Garros-R16-Holger_Rune-Lorenzo_Musetti,p_115e4f97,p_d1739620,20250601,Roland Garros,R16,8:50 PM,Chatrier,Clay,M. Veljovic,5,A,BG
20250601-M-Roland_Garros-R16-Frances_Tiafoe-Daniel_Altmaier,p_1f997fba,p_81cea9b7,20250601,Roland Garros,R16,6:35 PM,Suzanne-Lenglen,Clay,D. Dumusois,5,A,BG
20250601-M-Roland_Garros-R16-Ben_Shelton-Carlos_Alcaraz,p_d7ae348e,p_bd725038,20250601,Roland Garros,R16,4:50 PM,Chatrier,Clay,,5,A,BG
20250531-M-Roland_Garros-R32-Tallon_Griekspoor-Ethan_Quinn,p_86c8741b,p_048882ee,20250531,Roland Garros,R32,11:10,14,Clay,Marija Cicak,5,A,Zindaras
20250531-M-Roland_Garros-R32-Novak_Djokovic-Filip_Misolic,p_07e43d13,p_543bb0e1,20250531,Roland Garros,R32,,,Clay,,5,A,Isaac
20250531-M-Roland_Garros-R32-Joao_Fonseca-Jack_Draper,p_b58f6294,p_746b522a,20250531,Roland Garros,R32,,Suzanne Lenglen,Clay,,5,A,Ludo
20250531-M-Roland_Garros-R32-Jannik_Sinner-Jiri_Lehecka,p_e8cf3b2c,p_7f076bc3,20250531,Roland Garros,R32,12:55 PM,Suzanne Lenglen Court,Clay,,5,A,Carrie
20250530-M-Roland_Garros-R32-Tommy_Paul-Karen_Khachanov,p_cc6c2a56,p_81e26dec,20250530,Roland Garros,R32,1:00 PM,Simonne-Mathieu,Clay,R. Lichtenstein,5,A,BG
20250530-M-Roland_Garros-R32-Sebastian_Korda-Frances_Tiafoe,p_d4287338,p_1f997fba,20250530,Roland Garros,R32,6:55 PM,Suzanne-Lenglen,Clay,A. Tourte,5,A,BG
20250530-M-Roland_Garros-R32-Lorenzo_Musetti-Mariano_Navone,p_d1739620,p_53b7d673,20250530,Roland Garros,R32,11:05 AM,Suzanne-Lenglen,Clay,,5,A,BG
20250529-M-Roland_Garros-R64-Tallon_Griekspoor-Gabriel_Diallo,p_86c8741b,p_0e992454,20250529,Roland Garros,R64,,9,Clay,,5,A,Zindaras
20250529-M-Roland_Garros-R64-Jannik_Sinner-Richard_Gasquet,p_e8cf3b2c,p_5fdf0504,20250529,Roland Garros,R64,14:20,Court Philippe-Chatrier,Clay,Louise Azemar-Engzell,5,A,Zindaras
20250529-M-Roland_Garros-R64-Arthur_Fils-Jaume_Munar,p_b6ac3e1f,p_bfaf785f,20250529,Roland Garros,R64,11:10 AM,Suzanne-Lenglen,Clay,,5,A,BG
20250529-M-Roland_Garros-R64-Alexander_Bublik-Alex_De_Minaur,p_11fc2fc7,p_2d990e48,20250529,Roland Garros,R64,11:10,14,Clay,Damien Dumusois,5,A,Zindaras
20250528-M-Roland_Garros-R64-Stefanos_Tsitsipas-Matteo_Gigante,p_96b5e7e6,p_fdb39078,20250528,Roland Garros,R64,4:30 PM,Simonne-Matthieu,Clay,L. Engzell,5,A,BG
20250528-M-Roland_Garros-R64-Daniel_Elahi_Galan-Lorenzo_Musetti,p_4e246920,p_d1739620,20250528,Roland Garros,R64,11:05 AM,Simonne-Mathieu,Clay,,5,A,BG
20250527-M-Roland_Garros-R128-Novak_Djokovic-Mackenzie_Mcdonald,p_07e43d13,p_0098be79,20250527,Roland Garros,R128,,,Clay,,5,A,Isaac
20250527-M-Roland_Garros-R128-Matteo_Arnaldi-Felix_Auger_Aliassime,p_04dfdebe,p_bb6469ce,20250527,Roland Garros,R128,5:10 PM,6,Clay,Y. Ignatchenko,5,A,BG
20250527-M-Roland_Garros-R128-Hubert_Hurkacz-Joao_Fonseca,p_92ed4e4e,p_b58f6294,20250527,Roland Garros,R128,7:25 PM,Court 7,Clay,,5,A,Carrie
20250527-M-Roland_Garros-R128-Cameron_Norrie-Daniil_Medvedev,p_d0360081,p_3ebad92b,20250527,Roland Garros,R128,11:05 AM,Simonne-Mathieu,Clay,R. Lichtenstein,5,A,BG
20250526-M-Roland_Garros-R128-Ugo_Blanchet-Hugo_Gaston,p_60680c46,p_427f3943,20250526,Roland Garros,R128,,7,Clay,A. Robein,5,A,BG
20250526-M-Roland_Garros-R128-Terence_Atmane-Richard_Gasquet,p_9c13f81b,p_5fdf0504,20250526,Roland Garros,R128,,Court Philippe-Chatrier,Clay,Aurelie Tourte,5,A,Zindaras
20250526-M-Roland_Garros-R128-Taylor_Fritz-Daniel_Altmaier,p_3e0cd905,p_81cea9b7,20250526,Roland Garros,R128,1:40 PM,Simonne-Mathieu,Clay,,5,A,BG
20250526-M-Roland_Garros-R128-Roberto_Bautista_Agut-Holger_Rune,p_6ba2961d,p_115e4f97,20250526,Roland Garros,R128,,Court 7,Clay,,5,A,stard54
20250526-M-Roland_Garros-R128-Jannik_Sinner-Arthur_Rinderknech,p_e8cf3b2c,p_0fd669b4,20250526,Roland Garros,R128,8:30 PM,Court Philippe Chatrier,Clay,,5,A,Carrie
20250526-M-Roland_Garros-R128-Casper_Ruud-Albert_Ramos,p_6f22c6ae,p_cc99f7cb,20250526,Roland Garros,R128,11:05 AM,Simonne-Mathieu,Clay,M. Cicak,5,A,BG
20250526-M-Roland_Garros-R128-Carlos_Alcaraz-Giulio_Zeppieri,p_bd725038,p_c4b778b5,20250526,Roland Garros,R128,12:35 PM,Suzanne-Lenglen,Clay,A. Hughes,5,A,BG
20250526-M-Roland_Garros-R128-Alejandro_Tabilo-Arthur_Cazaux,p_ef66fe60,p_585e0ad4,20250526,Roland Garros,R128,,9,Clay,Y. Halle,5,A,BG
20250525-M-Roland_Garros-R128-Yannick_Hanfmann-Lorenzo_Musetti,p_811d9c7f,p_d1739620,20250525,Roland Garros,R128,3:40 PM,Chatrier,Clay,L. Engzell,5,A,BG
20250525-M-Roland_Garros-R128-Valentin_Royer-Daniel_Elahi_Galan,p_bc37bbe2,p_4e246920,20250525,Roland Garros,R128,3:45 PM,6,Clay,G. Allensworth,5,A,BG
20250525-M-Roland_Garros-R128-Tommy_Paul-Elmer_Moller,p_cc6c2a56,p_f21a629d,20250525,Roland Garros,R128,11:10 AM,Simone-Mathieu,Clay,,5,A,BG
20250525-M-Roland_Garros-R128-Kyrian_Jacquet-Nuno_Borges,p_2f89a6c4,p_51f333f9,20250525,Roland Garros,R128,8:40 PM,6,Clay,E. Asderaki-Moore,5,A,BG
20250525-M-Roland_Garros-R128-Giovanni_Mpetshi_Perricard-Zizou_Bergs,p_060be673,p_556904db,20250525,Roland Garros,R128,12:45 PM,Suzanne Lenglen,Clay,,5,A,BG
20250525-M-Roland_Garros-R128-Brandon_Nakashima-Mariano_Navone,p_9a89e9df,p_53b7d673,20250525,Roland Garros,R128,11:10 AM,14,Clay,F. Lutz,5,A,BG
20250525-M-Roland_Garros-R128-Ben_Shelton-Lorenzo_Sonego,p_d7ae348e,p_5bbad460,20250525,Roland Garros,R128,8:30 PM,Chatrier,Clay,R. Lichtenstein,5,A,BG
20250524-M-Geneva-F-Hubert_Hurkacz-Novak_Djokovic,p_92ed4e4e,p_07e43d13,20250524,Geneva,F,3:15 PM,Center Court,Clay,Nacho Forcadell,3,1,Carrie
20250523-M-Roland_Garros-Q3-Maximilian_Marterer-Federico_Arnaboldi,p_2421e1d7,p_8937fe34,20250523,Roland Garros,Q3,,Court 9,Clay,Inaki Navalon,3,A,Zindaras
20250523-M-Geneva-SF-Hubert_Hurkacz-Sebastian_Ofner,p_92ed4e4e,p_d905ea99,20250523,Geneva,SF,2:10 PM,Center Court,Clay,Manuel Absolu,3,1,Carrie
20250522-M-Geneva-QF-Hubert_Hurkacz-Taylor_Fritz,p_92ed4e4e,p_3e0cd905,20250522,Geneva,QF,6:00 PM,Center Court,Clay,Eva Asderaki-Moore,3,1,Carrie
20250521-M-Geneva-R16-Hubert_Hurkacz-Arthur_Rinderknech,p_92ed4e4e,p_0fd669b4,20250521,Geneva,R16,4:55 PM,Center,Clay,Nacho Forcadell,3,1,Carrie
20250520-M-Hamburg-R32-Daniel_Altmaier-Felix_Auger_Aliassime,p_81cea9b7,p_bb6469ce,20250520,Hamburg,R32,6:00 PM,Center,Clay,Richard Haigh,3,1,DanCCFC
20250520-M-Geneva-R32-Hubert_Hurkacz-Arthur_Cazaux,p_92ed4e4e,p_585e0ad4,20250520,Geneva,R32,5:00 PM,Center Court,Clay,Eva Asderaki-Moore,3,1,Carrie
20250518-M-Rome_Masters-F-Jannik_Sinner-Carlos_Alcaraz,p_e8cf3b2c,p_bd725038,20250518,Rome Masters,F,,,Clay,,3,1,Ludo
20250516-M-Rome_Masters-SF-Tommy_Paul-Jannik_Sinner,p_cc6c2a56,p_e8cf3b2c,20250516,Rome Masters,SF,9pm,Centre,Clay,Richard Haigh,3,1,Edo
20250516-M-Rome_Masters-SF-Lorenzo_Musetti-Carlos_Alcaraz,p_d1739620,p_bd725038,20250516,Rome Masters,SF,3pm,Centre,Clay,Renaud Lichtenstein,3,1,Edo
20250515-M-Rome_Masters-R16-Francisco_Cerundolo-Jannik_Sinner,p_d96c9cb1,p_e8cf3b2c,20250515,Rome Masters,R16,,Campo Centrale,Clay,,3,1,elarmitage
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,p_92ed4e4e,p_cc6c2a56,20250515,Rome Masters,QF,1:10 PM,Campo Centrale,Clay,Richard Haigh,3,1,Carrie
20250515-M-Rome_Masters-QF-Casper_Ruud-Jannik_Sinner,p_6f22c6ae,p_e8cf3b2c,20250515,Rome Masters,QF,7:00 PM,Campo Centrale,Clay,,3,1,elarmitage
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,p_6f22c6ae,p_bfaf785f,20250514,Rome Masters,R16,14:00,GrandStand Arena,Clay,Renaud Lichtenstein,3,1,Julie DL
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,p_d1739620,p_3585d054,20250514,Rome Masters,QF,9:10 PM,Centrale,Clay,G. Allensworth,3,1,BG
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,p_746b522a,p_bd725038,20250514,Rome Masters,QF,,Centre,Clay,,3,1,Angel Moreno
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,p_6742ad97,p_92ed4e4e,20250513,Rome Masters,R16,2:00 PM,SuperTennis Arena,Clay,Ruth Concas,3,1,Carrie
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,p_92ed4e4e,p_02883b2f,20250512,Rome Masters,R32,1:55 PM,SuperTennis Arena,Clay,Richard Haigh,3,1,Carrie
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,p_96b5e7e6,p_b6ac3e1f,20250511,Rome Masters,R32,,,Clay,,3,1,Ludo
20250511-M-Rome_Masters-R32-Holger_Rune-Corentin_Moutet,p_115e4f97,p_d347e65f,20250511,Rome Masters,R32,13:00,Pietrangeli,Clay,Manuel Messina,3,1,Zindaras
20250511-M-Prague_CH-F-Guy_Den_Ouden-Filip_Misolic,p_a9824f1a,p_543bb0e1,20250511,Prague CH,F,,Centre Court,Clay,John Blom,3,1,Zindaras
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,p_92ed4e4e,p_c328b6f2,20250510,Rome Masters,R64,1:00 PM,14,Clay,Aurelie Tourte,3,1,Carrie
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,p_6f22c6ae,p_11fc2fc7,20250510,Rome Masters,R64,1:50 PM,Supertennis,Clay,R. Lichtenstein,3,1,BG
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,p_d7ae348e,p_bfaf785f,20250510,Rome Masters,R64,18:40,SuperTennis Arena,Clay,Manuel Messina,3,1,Julie DL
20250509-M-Rome_Masters-R64-Vilius_Gaubas-Denis_Shapovalov,p_73d6d82a,p_ffc2c43f,20250509,Rome Masters,R64,,Pietrangeli,Clay,,3,1,Angel Moreno
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,p_86c8741b,p_b6ac3e1f,20250509,Rome Masters,R64,,Pietrangeli,Clay,,3,1,Ludo
20250509-M-Rome_Masters-R64-Lorenzo_Musetti-Otto_Virtanen,p_d1739620,p_496cf07e,20250509,Rome Masters,R64,2:50 PM,Centrale,Clay,N. Helwerth,3,1,BG
20250509-M-Rome_Masters-R64-Dusan_Lajovic-Carlos_Alcaraz,p_8d3f63ae,p_bd725038,20250509,Rome Masters,R64,,,Clay,,3,1,Ludo
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,p_aead2cb3,p_9130c308,20250508,Rome Masters,R128,,2,Clay,Alessandro Germani,3,1,Zindaras
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,p_f6e504b1,p_b58f6294,20250508,Rome Masters,R128,,,Clay,,3,1,Ludo
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,p_86c8741b,p_55fefc53,20250507,Rome Masters,R128,,,Clay,,3,1,Ludo
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,p_6f22c6ae,p_746b522a,20250504,Madrid Masters,F,,,Clay,,3,1,Ludo
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,p_b96681d0,p_7a4d1b39,20250504,Aix En Provence CH,F,,Court Credit Agricole,Clay,Richard Haigh,3,1,Zindaras
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,p_746b522a,p_d1739620,20250502,Madrid Masters,SF,7pm,Santana,Clay,Jimmy Pinoargote,3,1,Edo
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,p_6f22c6ae,p_d96c9cb1,20250502,Madrid Masters,SF,16:00,Manolo Santana Stadium,Clay,Manuel Messina,3,1,Julie DL
20250501-M-Madrid_Masters-QF-Gabriel_Diallo-Lorenzo_Musetti,p_0e992454,p_d1739620,20250501,Madrid Masters,QF,8:05 PM,Santana,Clay,M. Lahyani,3,1,BG
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,p_6f22c6ae,p_3ebad92b,20250501,Madrid Masters,QF,1:10 PM,Santana,Clay,A. Nour,3,1,BG
20250430-M-Madrid_Masters-R16-Alex_De_Minaur-Lorenzo_Musetti,p_2d990e48,p_d1739620,20250430,Madrid Masters,R16,,,Clay,,3,1,Ludo
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,p_96b5e7e6,p_d1739620,20250429,Madrid Masters,R32,3:45 PM,Santana,Clay,J. Pinoargote,3,1,BG
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,p_3e0cd905,p_6f22c6ae,20250429,Madrid Masters,R16,21:45,Santana,Clay,Manuel Absolu,3,1,Julie DL
