player_id,canonical_name,display_name,handedness,gender,first_seen,last_seen
p_313dc03f,viktor troicki,Viktor Troicki,R,M,,
p_abd7716e,viktoria hruncakova,Viktoria Hruncakova,R,W,,
p_df5ef22b,viktorija golubic,Viktorija Golubic,R,W,,
p_cb172750,viktoriya tomova,Viktoriya Tomova,R,W,,
p_73d6d82a,vilius gaubas,Vilius Gaubas,R,M,,
p_31189105,vincent millot,Vincent Millot,L,M,,
p_cd537947,vincent spadea,Vincent Spadea,R,M,,
p_560ee0be,vincenzo santopadre,Vincenzo Santopadre,L,M,,
p_7f99eed2,virginie razzano,Virginie Razzano,R,W,,
p_30a306bb,vit kopriva,Vit Kopriva,R,M,,
p_2aaf9779,vitalia diatchenko,Vitalia Diatchenko,R,W,,
p_cb606e11,vitas gerulaitis,Vitas Gerulaitis,R,M,,
p_cf71af3c,vittoria paganetti,Vittoria Paganetti,R,W,,
p_113d405c,vladimir ivanov,Vladimir Ivanov,R,M,,
p_9ab109b1,vladimir voltchkov,Vladimir Voltchkov,R,M,,
p_b398fc8b,wakana sonobe,Wakana Sonobe,L,W,,
p_91b3de02,wally masur,Wally Masur,R,M,,
p_2804b0da,wayne arthurs,Wayne Arthurs,L,M,,
p_6a3192c3,wayne ferreira,Wayne Ferreira,R,M,,
p_dcda5dc3,wayne odesnik,Wayne Odesnik,L,M,,
p_4aabb79a,werner eschauer,Werner Eschauer,R,M,,
p_e316eedd,weronika baszak,Weronika Baszak,R,W,,
p_e82d19f3,weronika ewald,Weronika Ewald,R,W,,
p_d0a5d887,weronika falkowska,Weronika Falkowska,R,W,,
p_24162ddf,wesley moodie,Wesley Moodie,R,M,,
p_1edef5b0,whitney osuigwe,Whitney Osuigwe,R,W,,
p_3e847ce3,william rejchtman vinciguerra,William Rejchtman Vinciguerra,L,M,,
p_766c6558,xavier malisse,Xavier Malisse,R,M,,
p_81b15f11,xiaodi you,Xiaodi You,R,W,,
p_c266d9a8,xin yu wang,Xin Yu Wang,R,W,,
p_2c0929d2,xinxin yao,Xinxin Yao,L,W,,
p_56f4ccc5,xinyu gao,Xinyu Gao,R,W,,
p_0a488f4f,xiyu wang,Xiyu Wang,L,W,,
p_231a1fa8,ya yi yang,Ya Yi Yang,R,W,,
p_92c7afd2,yafan wang,Yafan Wang,R,W,,
p_d3f0690b,yana morderger,Yana Morderger,R,W,,
p_bcce26d1,yanina wickmayer,Yanina Wickmayer,R,W,,
p_811d9c7f,yannick hanfmann,Yannick Hanfmann,R,M,,
p_c5627390,yannick maden,Yannick Maden,R,M,,
p_ff50c240,yannick mertens,Yannick Mertens,R,M,,
p_561889f9,yannick noah,Yannick Noah,R,M,,
p_b9696fbe,yaroslava bartashevich,Yaroslava Bartashevich,R,W,,
p_e2894ea5,yaroslava shvedova,Yaroslava Shvedova,R,W,,
p_a06454d8,yasmine mansouri,Yasmine Mansouri,R,W,,
p_a5aa9b1b,yasutaka uchiyama,Yasutaka Uchiyama,R,M,,
p_54c2315b,yen hsun lu,Yen Hsun Lu,R,M,,
p_b036e5ad,yevgeny kafelnikov,Yevgeny Kafelnikov,R,M,,
p_7dde7b36,yi fan xu,Yi Fan Xu,L,W,,
p_7706f350,yi zhou,Yi Zhou,R,M,,
p_a5fedb79,yibing wu,Yibing Wu,R,M,,
p_df747b14,yidi yang,Yidi Yang,R,W,,
p_b85d9688,ying ying duan,Ying Ying Duan,R,W,,
p_9a18e846,ylena in albon,Ylena In Albon,R,W,,
p_c0d88e96,yoshihito nishioka,Yoshihito Nishioka,L,M,,
p_7d0add11,yosuke watanuki,Yosuke Watanuki,R,M,,
p_20a078e8,younes el aynaoui,Younes El Aynaoui,R,M,,
p_104aef85,younes lalami laaroussi,Younes Lalami Laaroussi,R,M,,
p_3db6252b,ysaline bonaventure,Ysaline Bonaventure,L,W,,
p_26325fb6,yu hsiou hsu,Yu Hsiou Hsu,R,M,,
p_661ef2df,yue yuan,Yue Yuan,R,W,,
p_6a55847d,yuichi ito,Yuichi Ito,R,M,,
p_dedd0ff3,yuichi sugita,Yuichi Sugita,R,M,,
p_31651863,yuki bhambri,Yuki Bhambri,R,M,,
p_bc55f28a,yuki naito,Yuki Naito,R,W,,
p_77ea55d7,yulia putintseva,Yulia Putintseva,R,W,,
p_cb730c22,yuliana lizarazo,Yuliana Lizarazo,R,W,,
p_b3f92a78,yuliana monroy,Yuliana Monroy,R,W,,
p_81a6abda,yuliia starodubtseva,Yuliia Starodubtseva,R,W,,
p_3cd2483a,yuliya hatouka,Yuliya Hatouka,R,W,,
p_efc884a3,yuriko miyazaki,Yuriko Miyazaki,R,W,,
p_596be2c7,yuxuan zhang,Yuxuan Zhang,R,W,,
p_2331d57d,zachary svajda,Zachary Svajda,R,M,,
p_f27f5d0e,zarina diyas,Zarina Diyas,R,W,,
p_028bfdae,zdenek kolar,Zdenek Kolar,R,M,,
p_204fe57c,ze zhang,Ze Zhang,R,M,,
p_0025baf0,zeljko krajan,Zeljko Krajan,R,M,,
p_694f82c6,zeynep sonmez,Zeynep Sonmez,R,W,,
p_5dd297c0,zhe li,Zhe Li,R,M,,
p_c2dc656f,zhizhen zhang,Zhizhen Zhang,R,M,,
p_2b57ba29,zhuoxuan bai,Zhuoxuan Bai,R,W,,
p_b4f664c4,zina garrison,Zina Garrison,R,W,,
p_8dc2eda8,ziva falkner,Ziva Falkner,R,W,,
p_556904db,zizou bergs,Zizou Bergs,R,M,,
p_55577796,zoe hives,Zoe Hives,R,W,,
p_c2896130,zsombor piros,Zsombor Piros,R,M,,
