match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20250725-M-Kitzbuhel-SF-Alexander_Bublik-Botic_Van_De_Zandschulp,Alexander Bublik,Botic Van De Zandschulp,R,R,20250725,Kitzbuhel,SF,,,Clay,,3,1,Ludo
20250723-M-Washington-R32-Reilly_Opelka-Daniil_Medvedev,Reilly Opelka,Daniil Medvedev,R,R,20250723,Washington,R32,,,Hard,,3,1,Ludo
20250722-M-Washington-R32-Lorenzo_Musetti-Cameron_Norrie,Lorenzo Musetti,Cameron Norrie,R,L,20250722,Washington,R32,3:00 PM,Harris,Hard,M. Lahyani,3,1,BG
20250722-M-Washington-R32-Ben_Shelton-Mackenzie_Mcdonald,Ben Shelton,Mackenzie Mcdonald,L,R,20250722,Washington,R32,6:10 PM,Stadium,Hard,G. Allensworth,3,1,BG
20250721-M-Washington-R64-Yoshihito_Nishioka-Jenson_Brooksby,Yoshihito Nishioka,Jenson Brooksby,L,R,20250721,Washington,R64,12:10 PM,Harris,Hard,J. Pinoargote,3,1,BG
20250720-M-Gstaad-F-Alexander_Bublik-Juan_Manuel_Cerundolo,Alexander Bublik,Juan Manuel Cerundolo,R,L,20250720,Gstaad,F,11:40,Roy Emerson Arena,Clay,Adel Nour,3,1,Zindaras
20250719-M-Gstaad-SF-Juan_Manuel_Cerundolo-Ignacio_Buse,Juan Manuel Cerundolo,Ignacio Buse,L,R,20250719,Gstaad,SF,11:10 AM,Emerson,Clay,L. Boucharinc,3,1,BG
20250719-M-Gstaad-SF-Alexander_Bublik-Arthur_Cazaux,Alexander Bublik,Arthur Cazaux,R,R,20250719,Gstaad,SF,,,Clay,,3,1,Ludo
20250718-M-Gstaad-QF-Alexander_Bublik-Francisco_Comesana,Alexander Bublik,Francisco Comesana,R,R,20250718,Gstaad,QF,,,Clay,,3,1,Ludo
20250718-M-Bastad-QF-Jesper_De_Jong-Tallon_Griekspoor,Jesper De Jong,Tallon Griekspoor,R,R,20250718,Bastad,QF,,,Clay,Christian Rask,3,1,Zindaras
20250717-M-Gstaad-R16-Alexander_Bublik-Alexander_Shevchenko,Alexander Bublik,Alexander Shevchenko,R,R,20250717,Gstaad,R16,,,Clay,,3,1,Ludo
20250716-M-Bastad-R16-Andrea_Pellegrino-Tallon_Griekspoor,Andrea Pellegrino,Tallon Griekspoor,R,R,20250716,Bastad,R16,,Centre Court,Clay,,3,1,Zindaras
20250714-M-Bastad-R32-Jesper_De_Jong-William_Rejchtman_Vinciguerra,Jesper De Jong,William Rejchtman Vinciguerra,R,L,20250714,Bastad,R32,2:00 PM,Centre,Clay,,3,1,stard54
20250713-M-Wimbledon_Juniors-F-Ivan_Ivanov-Ronit_Karki,Ivan Ivanov,Ronit Karki,R,R,20250713,Wimbledon Juniors,F,,No. 1 Court,Grass,Tom Plowman,3,A,stard54
20250713-M-Wimbledon-F-Carlos_Alcaraz-Jannik_Sinner,Carlos Alcaraz,Jannik Sinner,R,R,20250713,Wimbledon,F,4pm,Centre,Grass,Alison Hughes,5,A,Edo
20250711-M-Wimbledon-SF-Taylor_Fritz-Carlos_Alcaraz,Taylor Fritz,Carlos Alcaraz,R,R,20250711,Wimbledon,SF,1:35 PM,Centre,Grass,M. Veljovic,5,A,BG
20250711-M-Wimbledon-SF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,Jannik Sinner,R,R,20250711,Wimbledon,SF,4:55 PM,Centre Court,Grass,Nico Helwerth,5,A,Carrie
20250709-M-Wimbledon-QF-Novak_Djokovic-Flavio_Cobolli,Novak Djokovic,Flavio Cobolli,R,R,20250709,Wimbledon,QF,5pm,Centre,Grass,Eva Asderaki-Moore,5,A,Edo
20250709-M-Wimbledon-QF-Ben_Shelton-Jannik_Sinner,Ben Shelton,Jannik Sinner,L,R,20250709,Wimbledon,QF,3:35 PM,No.1 Court,Grass,,5,A,Carrie
20250708-M-Wimbledon-QF-Taylor_Fritz-Karen_Khachanov,Taylor Fritz,Karen Khachanov,R,R,20250708,Wimbledon,QF,1:10 PM,No.1 Court,Grass,Louise Azemar-Engzell,5,A,Carrie
20250707-M-Wimbledon-R16-Novak_Djokovic-Alex_De_Minaur,Novak Djokovic,Alex De Minaur,R,R,20250707,Wimbledon,R16,1:30 PM,Centre Court,Grass,Fergus Murphy,5,A,stard54
20250707-M-Wimbledon-R16-Grigor_Dimitrov-Jannik_Sinner,Grigor Dimitrov,Jannik Sinner,R,R,20250707,Wimbledon,R16,5pm,Centre,Grass,James Keothavong,5,A,Edo
20250706-M-Wimbledon-R16-Taylor_Fritz-Jordan_Thompson,Taylor Fritz,Jordan Thompson,R,R,20250706,Wimbledon,R16,1:10 PM,No.1 Court,Grass,Richard Haigh,5,A,Carrie
20250705-M-Wimbledon-R32-Novak_Djokovic-Miomir_Kecmanovic,Novak Djokovic,Miomir Kecmanovic,R,R,20250705,Wimbledon,R32,,,Grass,,5,A,Isaac
20250705-M-Wimbledon-R32-Lorenzo_Sonego-Brandon_Nakashima,Lorenzo Sonego,Brandon Nakashima,R,R,20250705,Wimbledon,R32,2:40 PM,14,Grass,T. Sweeney,5,A,BG
20250705-M-Wimbledon-R32-Jannik_Sinner-Pedro_Martinez,Jannik Sinner,Pedro Martinez,R,R,20250705,Wimbledon,R32,1:40 PM,Centre Court,Grass,,5,A,Carrie
20250704-M-Wimbledon-R32-Kamil_Majchrzak-Arthur_Rinderknech,Kamil Majchrzak,Arthur Rinderknech,R,R,20250704,Wimbledon,R32,3:15 PM,12,Grass,,5,A,Carrie
20250704-M-Wimbledon-R32-Alejandro_Davidovich_Fokina-Taylor_Fritz,Alejandro Davidovich Fokina,Taylor Fritz,R,R,20250704,Wimbledon,R32,1:40 PM,Centre Court,Grass,Damien Dumusois,5,A,Carrie
20250703-M-Wimbledon-R64-Jannik_Sinner-Aleksandar_Vukic,Jannik Sinner,Aleksandar Vukic,R,R,20250703,Wimbledon,R64,3:45 PM,Centre Court,Grass,Robert Balmforth,5,A,Carrie
20250702-M-Wimbledon-R64-Kamil_Majchrzak-Ethan_Quinn,Kamil Majchrzak,Ethan Quinn,R,R,20250702,Wimbledon,R64,6:40 PM,14,Grass,,5,A,Carrie
20250702-M-Wimbledon-R64-Jenson_Brooksby-Joao_Fonseca,Jenson Brooksby,Joao Fonseca,R,R,20250702,Wimbledon,R64,1:10 PM,12,Grass,R. Haigh,5,A,BG
20250702-M-Wimbledon-R64-Gabriel_Diallo-Taylor_Fritz,Gabriel Diallo,Taylor Fritz,R,R,20250702,Wimbledon,R64,6:55 PM,No.1 Court,Grass,Fergus Murphy,5,A,Carrie
20250701-M-Wimbledon-R128-Jesper_De_Jong-Christopher_Eubanks,Jesper De Jong,Christopher Eubanks,R,R,20250701,Wimbledon,R128,,7,Grass,,5,A,Zindaras
20250701-M-Wimbledon-R128-Jannik_Sinner-Luca_Nardi,Jannik Sinner,Luca Nardi,R,R,20250701,Wimbledon,R128,1:00 PM,1,Grass,,5,A,stard54
20250701-M-Wimbledon-R128-Alexandre_Muller-Novak_Djokovic,Alexandre Muller,Novak Djokovic,R,R,20250701,Wimbledon,R128,,Centre Court,Grass,Mohamed Lahyani,5,A,Isaac
20250630-M-Wimbledon-R128-Nuno_Borges-Francisco_Cerundolo,Nuno Borges,Francisco Cerundolo,R,R,20250630,Wimbledon,R128,1:55 PM,17,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Nicolas_Jarry-Holger_Rune,Nicolas Jarry,Holger Rune,R,R,20250630,Wimbledon,R128,1:20 PM,3,Grass,F. Murphy,5,A,BG
20250630-M-Wimbledon-R128-Leandro_Riedi-Oliver_Tarvet,Leandro Riedi,Oliver Tarvet,R,R,20250630,Wimbledon,R128,11:05,4,Grass,Miriam Bley,5,A,Zindaras
20250630-M-Wimbledon-R128-Kamil_Majchrzak-Matteo_Berrettini,Kamil Majchrzak,Matteo Berrettini,R,R,20250630,Wimbledon,R128,5:20 PM,3,Grass,Nacho Forcadell,5,A,Carrie
20250630-M-Wimbledon-R128-Giovanni_Mpetshi_Perricard-Taylor_Fritz,Giovanni Mpetshi Perricard,Taylor Fritz,R,R,20250630,Wimbledon,R128,7:25 PM,1,Grass,N. Helwerth,5,A,BG
20250630-M-Wimbledon-R128-Fabio_Fognini-Carlos_Alcaraz,Fabio Fognini,Carlos Alcaraz,R,R,20250630,Wimbledon,R128,5pm,Centre,Grass,James Keothavong,5,A,Edo
20250630-M-Wimbledon-R128-Ethan_Quinn-Henry_Searle,Ethan Quinn,Henry Searle,R,L,20250630,Wimbledon,R128,3:40 PM,4,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Alexei_Popyrin-Arthur_Fery,Alexei Popyrin,Arthur Fery,R,R,20250630,Wimbledon,R128,12:50 PM,15,Grass,,5,A,Carrie
20250630-M-Wimbledon-R128-Alexander_Zverev-Arthur_Rinderknech,Alexander Zverev,Arthur Rinderknech,R,R,20250630,Wimbledon,R128,8:50 PM,Centre,Grass,E. Asderaki-Moore,5,A,BG
20250628-M-Mallorca-F-Tallon_Griekspoor-Corentin_Moutet,Tallon Griekspoor,Corentin Moutet,R,L,20250628,Mallorca,F,,Center Court,Grass,Ruth Concas,3,1,Zindaras
20250627-M-Eastbourne-R16-Taylor_Fritz-Joao_Fonseca,Taylor Fritz,Joao Fonseca,R,R,20250627,Eastbourne,R16,,,Grass,,3,1,Ludo
20250623-M-Eastbourne-R32-Zizou_Bergs-Joao_Fonseca,Zizou Bergs,Joao Fonseca,R,R,20250623,Eastbourne,R32,,,Grass,,3,1,Ludo
20250622-M-Halle-F-Alexander_Bublik-Daniil_Medvedev,Alexander Bublik,Daniil Medvedev,R,R,20250622,Halle,F,15:10,Owl Arena,Grass,Timo Janzen,3,1,Zindaras
20250621-M-Queens_Club-SF-Roberto_Bautista_Agut-Carlos_Alcaraz,Roberto Bautista Agut,Carlos Alcaraz,R,R,20250621,Queens Club,SF,,Murray,Grass,N. Forcadell,3,1,BG
20250621-M-Halle-SF-Alexander_Zverev-Daniil_Medvedev,Alexander Zverev,Daniil Medvedev,R,R,20250621,Halle,SF,3:10 PM,Owl,Grass,F. Murphy,3,1,BG
20250620-M-Queens_Club-QF-Arthur_Rinderknech-Carlos_Alcaraz,Arthur Rinderknech,Carlos Alcaraz,R,R,20250620,Queens Club,QF,,Andy Murray Arena,Grass,,3,1,Ludo
20250619-M-Queens_Club-R16-Jaume_Munar-Carlos_Alcaraz,Jaume Munar,Carlos Alcaraz,R,R,20250619,Queens Club,R16,,Andy Murray Arena,Grass,Kelly Rask,3,1,Jpenney
20250619-M-Queens_Club-R16-Gabriel_Diallo-Jiri_Lehecka,Gabriel Diallo,Jiri Lehecka,R,R,20250619,Queens Club,R16,,,Grass,,3,1,Ludo
20250619-M-Halle-R16-Jannik_Sinner-Alexander_Bublik,Jannik Sinner,Alexander Bublik,R,R,20250619,Halle,R16,,Owl Arena,Grass,Fergus Murphy,3,1,Zindaras
20250618-M-Halle-R16-Quentin_Halys-Daniil_Medvedev,Quentin Halys,Daniil Medvedev,R,R,20250618,Halle,R16,,,Grass,,3,1,Ludo
20250617-M-Queens_Club-R32-Adam_Walton-Carlos_Alcaraz,Adam Walton,Carlos Alcaraz,R,R,20250617,Queens Club,R32,,Centre,Grass,Nacho Forcadell,3,1,Jpenney
20250616-M-Halle-R32-Daniel_Altmaier-Daniil_Medvedev,Daniel Altmaier,Daniil Medvedev,R,R,20250616,Halle,R32,,,Grass,,3,1,Ludo
20250615-M-s_Hertogenbosch-F-Gabriel_Diallo-Zizou_Bergs,Gabriel Diallo,Zizou Bergs,R,R,20250615,s Hertogenbosch,F,14:45,Centre Court,Grass,,3,1,Zindaras
20250614-M-s_Hertogenbosch-SF-Zizou_Bergs-Reilly_Opelka,Zizou Bergs,Reilly Opelka,R,R,20250614,s Hertogenbosch,SF,,,Grass,,3,1,Ludo
20250614-M-Stuttgart-SF-Taylor_Fritz-Felix_Auger_Aliassime,Taylor Fritz,Felix Auger Aliassime,R,R,20250614,Stuttgart,SF,12:10 PM,Center Court,Grass,Christoph Damaske,3,1,Carrie
20250613-M-Stuttgart-QF-Ben_Shelton-Jiri_Lehecka,Ben Shelton,Jiri Lehecka,L,R,20250613,Stuttgart,QF,,,Grass,,3,1,Ludo
20250612-M-Stuttgart-R16-Giovanni_Mpetshi_Perricard-Felix_Auger_Aliassime,Giovanni Mpetshi Perricard,Felix Auger Aliassime,R,R,20250612,Stuttgart,R16,,,Grass,,3,1,Ludo
20250611-M-s_Hertogenbosch-R32-Hubert_Hurkacz-Roberto_Bautista_Agut,Hubert Hurkacz,Roberto Bautista Agut,R,R,20250611,s Hertogenbosch,R32,1:35 PM,Centre Court,Grass,Christian Rask,3,1,Carrie
20250611-M-Stuttgart-R16-Taylor_Fritz-Quentin_Halys,Taylor Fritz,Quentin Halys,R,R,20250611,Stuttgart,R16,,,Grass,,3,1,Ludo
20250610-M-ITF_Martos-Q2-Preston_Stearns-Alejandro_Lopez_Escribano,Preston Stearns,Alejandro Lopez Escribano,L,L,20250610,ITF Martos,Q2,,,Hard,,3,1,OwenA
20250609-M-Stuttgart-R32-Benjamin_Bonzi-Jiri_Lehecka,Benjamin Bonzi,Jiri Lehecka,R,R,20250609,Stuttgart,R32,,,Grass,,3,1,Ludo
20250608-M-Roland_Garros-F-Jannik_Sinner-Carlos_Alcaraz,Jannik Sinner,Carlos Alcaraz,R,R,20250608,Roland Garros,F,4pm,Chatrier,Clay,Eva Asderaki-Moore,5,A,Edo
20250607-M-Roland_Garros_Juniors-F-Max_Schoenhaus-Niels_Mcdonald,Max Schoenhaus,Niels Mcdonald,R,R,20250607,Roland Garros Juniors,F,,Court Simone Mathieu,Clay,,3,A,stard54
20250606-M-Roland_Garros-SF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,Jannik Sinner,R,R,20250606,Roland Garros,SF,,Court Philippe Chatrier,Clay,Damien Dumusois,5,A,Isaac
20250606-M-Roland_Garros-SF-Lorenzo_Musetti-Carlos_Alcaraz,Lorenzo Musetti,Carlos Alcaraz,R,R,20250606,Roland Garros,SF,3pm,Chatrier,Clay,Arnaud Gabas,5,A,Edo
20250604-M-Roland_Garros-QF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,Alexander Zverev,R,R,20250604,Roland Garros,QF,20:35,Court Philippe Chatrier,Clay,Louise Azemar Engzell,5,A,Zindaras
20250604-M-Roland_Garros-QF-Jannik_Sinner-Alexander_Bublik,Jannik Sinner,Alexander Bublik,R,R,20250604,Roland Garros,QF,4:20 PM,Court Philippe Chatrier,Clay,Marijana Veljovic,5,A,Carrie
20250603-M-Roland_Garros-QF-Lorenzo_Musetti-Frances_Tiafoe,Lorenzo Musetti,Frances Tiafoe,R,R,20250603,Roland Garros,QF,3:40 PM,Chatrier,Clay,T. Janzen,5,A,BG
20250603-M-Roland_Garros-QF-Carlos_Alcaraz-Tommy_Paul,Carlos Alcaraz,Tommy Paul,R,R,20250603,Roland Garros,QF,8:30 PM,Chatrier,Clay,R. Lichtenstein,5,A,BG
20250602-M-Roland_Garros-R16-Novak_Djokovic-Cameron_Norrie,Novak Djokovic,Cameron Norrie,R,L,20250602,Roland Garros,R16,,,Clay,Aurelie Tourte,5,A,Isaac
20250602-M-Roland_Garros-R16-Jannik_Sinner-Andrey_Rublev,Jannik Sinner,Andrey Rublev,R,R,20250602,Roland Garros,R16,,Court Philippe Chatrier,Clay,,5,A,Isaac
20250602-M-Roland_Garros-R16-Alexander_Bublik-Jack_Draper,Alexander Bublik,Jack Draper,R,L,20250602,Roland Garros,R16,16:55,Court Suzanne-Lenglen,Clay,Eva Asderaki-Moore,5,A,Zindaras
20250601-M-Roland_Garros-R16-Holger_Rune-Lorenzo_Musetti,Holger Rune,Lorenzo Musetti,R,R,20250601,Roland Garros,R16,8:50 PM,Chatrier,Clay,M. Veljovic,5,A,BG
20250601-M-Roland_Garros-R16-Frances_Tiafoe-Daniel_Altmaier,Frances Tiafoe,Daniel Altmaier,R,R,20250601,Roland Garros,R16,6:35 PM,Suzanne-Lenglen,Clay,D. Dumusois,5,A,BG
20250601-M-Roland_Garros-R16-Ben_Shelton-Carlos_Alcaraz,Ben Shelton,Carlos Alcaraz,L,R,20250601,Roland Garros,R16,4:50 PM,Chatrier,Clay,,5,A,BG
20250531-M-Roland_Garros-R32-Tallon_Griekspoor-Ethan_Quinn,Tallon Griekspoor,Ethan Quinn,R,R,20250531,Roland Garros,R32,11:10,14,Clay,Marija Cicak,5,A,Zindaras
20250531-M-Roland_Garros-R32-Novak_Djokovic-Filip_Misolic,Novak Djokovic,Filip Misolic,R,R,20250531,Roland Garros,R32,,,Clay,,5,A,Isaac
20250531-M-Roland_Garros-R32-Joao_Fonseca-Jack_Draper,Joao Fonseca,Jack Draper,R,L,20250531,Roland Garros,R32,,Suzanne Lenglen,Clay,,5,A,Ludo
20250531-M-Roland_Garros-R32-Jannik_Sinner-Jiri_Lehecka,Jannik Sinner,Jiri Lehecka,R,R,20250531,Roland Garros,R32,12:55 PM,Suzanne Lenglen Court,Clay,,5,A,Carrie
20250530-M-Roland_Garros-R32-Tommy_Paul-Karen_Khachanov,Tommy Paul,Karen Khachanov,R,R,20250530,Roland Garros,R32,1:00 PM,Simonne-Mathieu,Clay,R. Lichtenstein,5,A,BG
20250530-M-Roland_Garros-R32-Sebastian_Korda-Frances_Tiafoe,Sebastian Korda,Frances Tiafoe,R,R,20250530,Roland Garros,R32,6:55 PM,Suzanne-Lenglen,Clay,A. Tourte,5,A,BG
20250530-M-Roland_Garros-R32-Lorenzo_Musetti-Mariano_Navone,Lorenzo Musetti,Mariano Navone,R,R,20250530,Roland Garros,R32,11:05 AM,Suzanne-Lenglen,Clay,,5,A,BG
20250529-M-Roland_Garros-R64-Tallon_Griekspoor-Gabriel_Diallo,Tallon Griekspoor,Gabriel Diallo,R,R,20250529,Roland Garros,R64,,9,Clay,,5,A,Zindaras
20250529-M-Roland_Garros-R64-Jannik_Sinner-Richard_Gasquet,Jannik Sinner,Richard Gasquet,R,R,20250529,Roland Garros,R64,14:20,Court Philippe-Chatrier,Clay,Louise Azemar-Engzell,5,A,Zindaras
20250529-M-Roland_Garros-R64-Arthur_Fils-Jaume_Munar,Arthur Fils,Jaume Munar,R,R,20250529,Roland Garros,R64,11:10 AM,Suzanne-Lenglen,Clay,,5,A,BG
20250529-M-Roland_Garros-R64-Alexander_Bublik-Alex_De_Minaur,Alexander Bublik,Alex De Minaur,R,R,20250529,Roland Garros,R64,11:10,14,Clay,Damien Dumusois,5,A,Zindaras
20250528-M-Roland_Garros-R64-Stefanos_Tsitsipas-Matteo_Gigante,Stefanos Tsitsipas,Matteo Gigante,R,L,20250528,Roland Garros,R64,4:30 PM,Simonne-Matthieu,Clay,L. Engzell,5,A,BG
20250528-M-Roland_Garros-R64-Daniel_Elahi_Galan-Lorenzo_Musetti,Daniel Elahi Galan,Lorenzo Musetti,R,R,20250528,Roland Garros,R64,11:05 AM,Simonne-Mathieu,Clay,,5,A,BG
20250527-M-Roland_Garros-R128-Novak_Djokovic-Mackenzie_Mcdonald,Novak Djokovic,Mackenzie Mcdonald,R,R,20250527,Roland Garros,R128,,,Clay,,5,A,Isaac
20250527-M-Roland_Garros-R128-Matteo_Arnaldi-Felix_Auger_Aliassime,Matteo Arnaldi,Felix Auger Aliassime,R,R,20250527,Roland Garros,R128,5:10 PM,6,Clay,Y. Ignatchenko,5,A,BG
20250527-M-Roland_Garros-R128-Hubert_Hurkacz-Joao_Fonseca,Hubert Hurkacz,Joao Fonseca,R,R,20250527,Roland Garros,R128,7:25 PM,Court 7,Clay,,5,A,Carrie
20250527-M-Roland_Garros-R128-Cameron_Norrie-Daniil_Medvedev,Cameron Norrie,Daniil Medvedev,L,R,20250527,Roland Garros,R128,11:05 AM,Simonne-Mathieu,Clay,R. Lichtenstein,5,A,BG
20250526-M-Roland_Garros-R128-Ugo_Blanchet-Hugo_Gaston,Ugo Blanchet,Hugo Gaston,R,L,20250526,Roland Garros,R128,,7,Clay,A. Robein,5,A,BG
20250526-M-Roland_Garros-R128-Terence_Atmane-Richard_Gasquet,Terence Atmane,Richard Gasquet,L,R,20250526,Roland Garros,R128,,Court Philippe-Chatrier,Clay,Aurelie Tourte,5,A,Zindaras
20250526-M-Roland_Garros-R128-Taylor_Fritz-Daniel_Altmaier,Taylor Fritz,Daniel Altmaier,R,R,20250526,Roland Garros,R128,1:40 PM,Simonne-Mathieu,Clay,,5,A,BG
20250526-M-Roland_Garros-R128-Roberto_Bautista_Agut-Holger_Rune,Roberto Bautista Agut,Holger Rune,R,R,20250526,Roland Garros,R128,,Court 7,Clay,,5,A,stard54
20250526-M-Roland_Garros-R128-Jannik_Sinner-Arthur_Rinderknech,Jannik Sinner,Arthur Rinderknech,R,R,20250526,Roland Garros,R128,8:30 PM,Court Philippe Chatrier,Clay,,5,A,Carrie
20250526-M-Roland_Garros-R128-Casper_Ruud-Albert_Ramos,Casper Ruud,Albert Ramos,R,L,20250526,Roland Garros,R128,11:05 AM,Simonne-Mathieu,Clay,M. Cicak,5,A,BG
20250526-M-Roland_Garros-R128-Carlos_Alcaraz-Giulio_Zeppieri,Carlos Alcaraz,Giulio Zeppieri,R,L,20250526,Roland Garros,R128,12:35 PM,Suzanne-Lenglen,Clay,A. Hughes,5,A,BG
20250526-M-Roland_Garros-R128-Alejandro_Tabilo-Arthur_Cazaux,Alejandro Tabilo,Arthur Cazaux,L,R,20250526,Roland Garros,R128,,9,Clay,Y. Halle,5,A,BG
20250525-M-Roland_Garros-R128-Yannick_Hanfmann-Lorenzo_Musetti,Yannick Hanfmann,Lorenzo Musetti,R,R,20250525,Roland Garros,R128,3:40 PM,Chatrier,Clay,L. Engzell,5,A,BG
20250525-M-Roland_Garros-R128-Valentin_Royer-Daniel_Elahi_Galan,Valentin Royer,Daniel Elahi Galan,R,R,20250525,Roland Garros,R128,3:45 PM,6,Clay,G. Allensworth,5,A,BG
20250525-M-Roland_Garros-R128-Tommy_Paul-Elmer_Moller,Tommy Paul,Elmer Moller,R,R,20250525,Roland Garros,R128,11:10 AM,Simone-Mathieu,Clay,,5,A,BG
20250525-M-Roland_Garros-R128-Kyrian_Jacquet-Nuno_Borges,Kyrian Jacquet,Nuno Borges,R,R,20250525,Roland Garros,R128,8:40 PM,6,Clay,E. Asderaki-Moore,5,A,BG
20250525-M-Roland_Garros-R128-Giovanni_Mpetshi_Perricard-Zizou_Bergs,Giovanni Mpetshi Perricard,Zizou Bergs,R,R,20250525,Roland Garros,R128,12:45 PM,Suzanne Lenglen,Clay,,5,A,BG
20250525-M-Roland_Garros-R128-Brandon_Nakashima-Mariano_Navone,Brandon Nakashima,Mariano Navone,R,R,20250525,Roland Garros,R128,11:10 AM,14,Clay,F. Lutz,5,A,BG
20250525-M-Roland_Garros-R128-Ben_Shelton-Lorenzo_Sonego,Ben Shelton,Lorenzo Sonego,L,R,20250525,Roland Garros,R128,8:30 PM,Chatrier,Clay,R. Lichtenstein,5,A,BG
20250524-M-Geneva-F-Hubert_Hurkacz-Novak_Djokovic,Hubert Hurkacz,Novak Djokovic,R,R,20250524,Geneva,F,3:15 PM,Center Court,Clay,Nacho Forcadell,3,1,Carrie
20250523-M-Roland_Garros-Q3-Maximilian_Marterer-Federico_Arnaboldi,Maximilian Marterer,Federico Arnaboldi,L,R,20250523,Roland Garros,Q3,,Court 9,Clay,Inaki Navalon,3,A,Zindaras
20250523-M-Geneva-SF-Hubert_Hurkacz-Sebastian_Ofner,Hubert Hurkacz,Sebastian Ofner,R,R,20250523,Geneva,SF,2:10 PM,Center Court,Clay,Manuel Absolu,3,1,Carrie
20250522-M-Geneva-QF-Hubert_Hurkacz-Taylor_Fritz,Hubert Hurkacz,Taylor Fritz,R,R,20250522,Geneva,QF,6:00 PM,Center Court,Clay,Eva Asderaki-Moore,3,1,Carrie
20250521-M-Geneva-R16-Hubert_Hurkacz-Arthur_Rinderknech,Hubert Hurkacz,Arthur Rinderknech,R,R,20250521,Geneva,R16,4:55 PM,Center,Clay,Nacho Forcadell,3,1,Carrie
20250520-M-Hamburg-R32-Daniel_Altmaier-Felix_Auger_Aliassime,Daniel Altmaier,Felix Auger Aliassime,R,R,20250520,Hamburg,R32,6:00 PM,Center,Clay,Richard Haigh,3,1,DanCCFC
20250520-M-Geneva-R32-Hubert_Hurkacz-Arthur_Cazaux,Hubert Hurkacz,Arthur Cazaux,R,R,20250520,Geneva,R32,5:00 PM,Center Court,Clay,Eva Asderaki-Moore,3,1,Carrie
20250518-M-Rome_Masters-F-Jannik_Sinner-Carlos_Alcaraz,Jannik Sinner,Carlos Alcaraz,R,R,20250518,Rome Masters,F,,,Clay,,3,1,Ludo
20250516-M-Rome_Masters-SF-Tommy_Paul-Jannik_Sinner,Tommy Paul,Jannik Sinner,R,R,20250516,Rome Masters,SF,9pm,Centre,Clay,Richard Haigh,3,1,Edo
20250516-M-Rome_Masters-SF-Lorenzo_Musetti-Carlos_Alcaraz,Lorenzo Musetti,Carlos Alcaraz,R,R,20250516,Rome Masters,SF,3pm,Centre,Clay,Renaud Lichtenstein,3,1,Edo
20250515-M-Rome_Masters-R16-Francisco_Cerundolo-Jannik_Sinner,Francisco Cerundolo,Jannik Sinner,R,R,20250515,Rome Masters,R16,,Campo Centrale,Clay,,3,1,elarmitage
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,Hubert Hurkacz,Tommy Paul,R,R,20250515,Rome Masters,QF,1:10 PM,Campo Centrale,Clay,Richard Haigh,3,1,Carrie
20250515-M-Rome_Masters-QF-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,R,R,20250515,Rome Masters,QF,7:00 PM,Campo Centrale,Clay,,3,1,elarmitage
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,Casper Ruud,Jaume Munar,R,R,20250514,Rome Masters,R16,14:00,GrandStand Arena,Clay,Renaud Lichtenstein,3,1,Julie DL
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,Lorenzo Musetti,Alexander Zverev,R,R,20250514,Rome Masters,QF,9:10 PM,Centrale,Clay,G. Allensworth,3,1,BG
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,Jack Draper,Carlos Alcaraz,L,R,20250514,Rome Masters,QF,,Centre,Clay,,3,1,Angel Moreno
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,Jakub Mensik,Hubert Hurkacz,R,R,20250513,Rome Masters,R16,2:00 PM,SuperTennis Arena,Clay,Ruth Concas,3,1,Carrie
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,Hubert Hurkacz,Marcos Giron,R,R,20250512,Rome Masters,R32,1:55 PM,SuperTennis Arena,Clay,Richard Haigh,3,1,Carrie
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,Stefanos Tsitsipas,Arthur Fils,R,R,20250511,Rome Masters,R32,,,Clay,,3,1,Ludo
20250511-M-Rome_Masters-R32-Holger_Rune-Corentin_Moutet,Holger Rune,Corentin Moutet,R,L,20250511,Rome Masters,R32,13:00,Pietrangeli,Clay,Manuel Messina,3,1,Zindaras
20250511-M-Prague_CH-F-Guy_Den_Ouden-Filip_Misolic,Guy Den Ouden,Filip Misolic,R,R,20250511,Prague CH,F,,Centre Court,Clay,John Blom,3,1,Zindaras
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,Hubert Hurkacz,Pedro Martinez,R,R,20250510,Rome Masters,R64,1:00 PM,14,Clay,Aurelie Tourte,3,1,Carrie
